,tf_selection,tf_number,delta_magnitude,v_modulation,beta,tfs,delta,most_similar_cell,cosine_to_most_similar,cosine_to_target,time_to_converge
4502,only,3,1,tmp,50,"('Isl1', 'Pou3f2', 'Tsc22d1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
4503,only,3,1,tmp,50,"('Isl1', 'Pou3f2', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768341,0.621920032,50
4504,only,3,1,tmp,50,"('Isl1', 'Pou3f2', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.995768416,0.621920583,50
4505,only,3,1,tmp,50,"('Isl1', 'Pou3f2', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4506,only,3,1,tmp,50,"('Isl1', 'Pou3f2', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768441,0.621920764,50
4507,only,3,1,tmp,50,"('Isl1', 'Pou3f2', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791882,0.723259005,50
4508,only,3,1,tmp,50,"('Isl1', 'Pou3f2', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791955,0.723259116,50
4509,only,3,1,tmp,50,"('Isl1', 'Rora', 'Sox5')","(1.0, 1.0, 1.0)",stromal cell,0.995768446,0.621920801,50
4510,only,3,1,tmp,50,"('Isl1', 'Rora', 'Sox9')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
4511,only,3,1,tmp,50,"('Isl1', 'Rora', 'Tcf4')","(1.0, 1.0, 1.0)",stromal cell,0.995768356,0.621920145,50
4512,only,3,1,tmp,50,"('Isl1', 'Rora', 'Trps1')","(1.0, 1.0, 1.0)",basal cell of epidermis,0.996725487,0.548771405,50
4513,only,3,1,tmp,50,"('Isl1', 'Rora', 'Tsc22d1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4514,only,3,1,tmp,50,"('Isl1', 'Rora', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.99576834,0.621920026,50
4515,only,3,1,tmp,50,"('Isl1', 'Rora', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.995768408,0.621920529,50
4516,only,3,1,tmp,50,"('Isl1', 'Rora', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4517,only,3,1,tmp,50,"('Isl1', 'Rora', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768434,0.621920716,50
4518,only,3,1,tmp,50,"('Isl1', 'Rora', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791884,0.723259007,50
4519,only,3,1,tmp,50,"('Isl1', 'Rora', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768417,0.621920593,50
4520,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Sox9')","(1.0, 1.0, 1.0)",pancreatic ductal cell,1,0.551234058,50
4521,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Tcf4')","(1.0, 1.0, 1.0)",stromal cell,0.995768438,0.621920744,50
4522,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Trps1')","(1.0, 1.0, 1.0)",stromal cell,0.995768457,0.621920886,50
4523,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Tsc22d1')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992137174,0.626615328,50
4524,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.99576844,0.621920758,50
4525,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.995768456,0.621920879,50
4526,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Zeb2')","(1.0, 1.0, 1.0)",stromal cell,0.995768453,0.621920857,50
4527,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768464,0.621920937,50
4528,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791881,0.723259003,50
4529,only,3,1,tmp,50,"('Isl1', 'Sox5', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768458,0.621920888,50
4530,only,3,1,tmp,50,"('Isl1', 'Sox9', 'Tcf4')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
4531,only,3,1,tmp,50,"('Isl1', 'Sox9', 'Trps1')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
4532,only,3,1,tmp,50,"('Isl1', 'Sox9', 'Tsc22d1')","(1.0, 1.0, 1.0)",epithelial cell,0.999970406,0.602715611,50
4533,only,3,1,tmp,50,"('Isl1', 'Sox9', 'Zbtb16')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
4534,only,3,1,tmp,50,"('Isl1', 'Sox9', 'Zeb1')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
4535,only,3,1,tmp,50,"('Isl1', 'Sox9', 'Zeb2')","(1.0, 1.0, 1.0)",stromal cell,0.995768369,0.621920239,50
4536,only,3,1,tmp,50,"('Isl1', 'Sox9', 'Zfp536')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
4537,only,3,1,tmp,50,"('Isl1', 'Sox9', 'Zfp612')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
4538,only,3,1,tmp,50,"('Isl1', 'Sox9', 'Zfp9')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
4539,only,3,1,tmp,50,"('Isl1', 'Tcf4', 'Trps1')","(1.0, 1.0, 1.0)",stromal cell,0.99576836,0.621920177,50
4540,only,3,1,tmp,50,"('Isl1', 'Tcf4', 'Tsc22d1')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
4541,only,3,1,tmp,50,"('Isl1', 'Tcf4', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768336,0.621919995,50
4542,only,3,1,tmp,50,"('Isl1', 'Tcf4', 'Zeb1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4543,only,3,1,tmp,50,"('Isl1', 'Tcf4', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4544,only,3,1,tmp,50,"('Isl1', 'Tcf4', 'Zfp536')","(1.0, 1.0, 1.0)",endothelial cell,0.99990508,0.578858057,50
4545,only,3,1,tmp,50,"('Isl1', 'Tcf4', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic D cell,0.999748392,0.764338616,50
4546,only,3,1,tmp,50,"('Isl1', 'Tcf4', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4547,only,3,1,tmp,50,"('Isl1', 'Trps1', 'Tsc22d1')","(1.0, 1.0, 1.0)",epithelial cell,0.999970406,0.602715611,50
4548,only,3,1,tmp,50,"('Isl1', 'Trps1', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768349,0.621920097,50
4549,only,3,1,tmp,50,"('Isl1', 'Trps1', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.995768436,0.621920733,50
4550,only,3,1,tmp,50,"('Isl1', 'Trps1', 'Zeb2')","(1.0, 1.0, 1.0)",stromal cell,0.99576843,0.621920687,50
4551,only,3,1,tmp,50,"('Isl1', 'Trps1', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768448,0.621920817,50
4552,only,3,1,tmp,50,"('Isl1', 'Trps1', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic D cell,0.999748392,0.764338616,50
4553,only,3,1,tmp,50,"('Isl1', 'Trps1', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768439,0.621920755,50
4554,only,3,1,tmp,50,"('Isl1', 'Tsc22d1', 'Zbtb16')","(1.0, 1.0, 1.0)",epithelial cell,0.999970406,0.602715611,50
4555,only,3,1,tmp,50,"('Isl1', 'Tsc22d1', 'Zeb1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
4556,only,3,1,tmp,50,"('Isl1', 'Tsc22d1', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4557,only,3,1,tmp,50,"('Isl1', 'Tsc22d1', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
4558,only,3,1,tmp,50,"('Isl1', 'Tsc22d1', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.99479188,0.723259002,50
4559,only,3,1,tmp,50,"('Isl1', 'Tsc22d1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791953,0.723259113,50
4560,only,3,1,tmp,50,"('Isl1', 'Zbtb16', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.995768336,0.621920002,50
4561,only,3,1,tmp,50,"('Isl1', 'Zbtb16', 'Zeb2')","(1.0, 1.0, 1.0)",stromal cell,0.995768349,0.621920092,50
4562,only,3,1,tmp,50,"('Isl1', 'Zbtb16', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768423,0.621920639,50
4563,only,3,1,tmp,50,"('Isl1', 'Zbtb16', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791881,0.723259003,50
4564,only,3,1,tmp,50,"('Isl1', 'Zbtb16', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768363,0.6219202,50
4565,only,3,1,tmp,50,"('Isl1', 'Zeb1', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4566,only,3,1,tmp,50,"('Isl1', 'Zeb1', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768447,0.62192081,50
4567,only,3,1,tmp,50,"('Isl1', 'Zeb1', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791888,0.723259014,50
4568,only,3,1,tmp,50,"('Isl1', 'Zeb1', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768437,0.621920739,50
4569,only,3,1,tmp,50,"('Isl1', 'Zeb2', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768442,0.621920777,50
4570,only,3,1,tmp,50,"('Isl1', 'Zeb2', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791885,0.72325901,50
4571,only,3,1,tmp,50,"('Isl1', 'Zeb2', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4572,only,3,1,tmp,50,"('Isl1', 'Zfp536', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791881,0.723259003,50
4573,only,3,1,tmp,50,"('Isl1', 'Zfp536', 'Zfp9')","(1.0, 1.0, 1.0)",stromal cell,0.995768449,0.621920824,50
4574,only,3,1,tmp,50,"('Isl1', 'Zfp612', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791942,0.723259097,50
4575,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Mafa')","(1.0, 1.0, 1.0)",hematopoietic stem cell,1,0.519446813,50
4576,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Mef2c')","(1.0, 1.0, 1.0)",hematopoietic stem cell,1,0.519446813,50
4577,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Meis2')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
4578,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Meis3')","(1.0, 1.0, 1.0)",enteroendocrine cell,0.999992526,0.588293552,50
4579,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Myt1l')","(1.0, 1.0, 1.0)",neuron,0.988629346,0.988629346,17.33466934
4580,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Nfib')","(1.0, 1.0, 1.0)",endothelial cell,0.99990508,0.578858057,50
4581,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Nfix')","(1.0, 1.0, 1.0)",basal cell of epidermis,0.99692383,0.549179942,50
4582,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Nr1d1')","(1.0, 1.0, 1.0)",bladder cell,0.996197071,0.485150405,50
4583,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Olig2')","(1.0, 1.0, 1.0)",hematopoietic stem cell,1,0.519446813,50
4584,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Peg3')","(1.0, 1.0, 1.0)",enteroendocrine cell,0.999992526,0.588293552,50
4585,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Plagl1')","(1.0, 1.0, 1.0)",basal cell of epidermis,0.996911239,0.549153747,50
4586,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Pou3f2')","(1.0, 1.0, 1.0)",hematopoietic stem cell,1,0.519446813,50
4587,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Rora')","(1.0, 1.0, 1.0)",basal cell of epidermis,0.9969157,0.549163024,50
4588,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Sox5')","(1.0, 1.0, 1.0)",Clara cell,0.999999942,0.499587121,50
4589,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Sox9')","(1.0, 1.0, 1.0)",luminal epithelial cell of mammary gland,0.999970923,0.465263418,50
4590,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Tcf4')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
4591,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Trps1')","(1.0, 1.0, 1.0)",basal cell of epidermis,0.996728204,0.548776944,50
4592,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Tsc22d1')","(1.0, 1.0, 1.0)",endothelial cell,0.99990508,0.578858057,50
4593,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768333,0.621919976,50
4594,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Zeb1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
4595,only,3,1,tmp,50,"('Klf5', 'Lmo2', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
