"","cell_ontology_class","Aff4","Arid1a","Arid4a","Arid4b","Arid5b","Atf3","Atf4","Baz2b","Bclaf1","Carhsp1","Cdc5l","Cebpb","Cebpd","Cebpg","Cnbp","Creb3","Csde1","Csrnp1","Ctcf","Cux1","Egr1","Elf1","Ets1","Ets2","Fos","Fosb","Fosl2","Foxn3","Foxo1","Foxp1","Gatad1","Gatad2a","Gpbp1","Gtf2i","Hbp1","Hif1a","Hmgb1","Hmgb2","Id2","Id3","Irf1","Irf3","Irf8","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf6","Klf9","Litaf","Lrrfip1","Maf1","Max","Mbd3","Mef2a","Mef2c","Mier1","Mta2","Mxd4","Myc","Mysm1","Ncor1","Nfe2l2","Nfia","Nfib","Nfic","Nfix","Nme2","Nr3c1","Nr4a1","Pbrm1","Phb","Pias1","Preb","Pura","Purb","Rbck1","Rela","Smarce1","Son","Sox4","Sp100","Sp3","Ssrp1","Stat3","Stat6","Sub1","Tax1bp1","Tcf25","Tcf4","Tcf7l2","Tgif1","Tmf1","Trp53","Tsc22d1","Tsc22d3","Tsc22d4","Ubtf","Vezf1","Xbp1","Ybx1","Zbtb20","Zbtb7a","Zfp148","Zfp207","Zfp36l1","Zfp36l2","Zfp706","Zmiz1"
"51","neuronal stem cell",0.166282592298627,0.201299441245613,0.132997666440843,0.203594692008709,0.0935605252924564,0.0479166189502796,0.183216807455668,0.156077856650219,0.215601123220897,0.313524502114645,0.179743837830807,0.0187021251192985,0.0261775006332893,0.128711918995516,0.154919209392599,0.109287273102873,0.17252124127754,0.0236594815151887,0.244790593163735,0.16287543093924,0.188240933540419,0.0516286458820339,0.0218471539515713,0.0297294086366115,0.150530601027335,0.0539687580565997,0.00118396487056832,0.172002892624576,0.0667487591957868,0.0810129473937611,0.152943536045583,0.170401930148246,0.176149424924309,0.175085198143661,0.114976992570417,0.151076246443737,0.171855217147014,0.279773246392075,0.0723873074837793,0.0225414558337171,0.0437343362266267,0.0989527175394856,0.0039701502764004,0.156245897060348,0.067141047504864,0.148011225638093,0.166158127852647,0.131146293098182,0.0263429826007622,0.0523740205977762,0.0137408238568496,0.0731736370209562,0.0611949031764003,0.0468132070953429,0.089659937931034,0.213151722087859,0.125658400157257,0.311942781263262,0.0536362361221023,0.0311387302883996,0.127359728522978,0.251226187400218,0.0979244741325323,0.016110655247679,0.181502418044965,0.159649131818242,0.0611212701597258,0.23955556579232,0.265978642756892,0.112910089703876,0.346995022326565,0.143534589518439,0.0470739556158442,0.0334999527116691,0.210425948505835,0.189614880320041,0.170316867077291,0.119619955748577,0.162073354515016,0.154549908032068,0.156577711231502,0.103861710141451,0.246772680201596,0.159705268067313,0.384302426270966,0.00650855193364877,0.194752245555164,0.231200513863074,0.0482887918907036,0.00550551557532524,0.15666171775614,0.14451243421537,0.182394029692275,0.268232536564391,0.0805141605663255,0.0473541813989703,0.110513437634857,0.230785541141695,0.171218863947062,0.102173690601969,0.0976313075794537,0.21717734326343,0.194190666984524,0.101233475932248,0.174358223712948,0.299622849217995,0.0599394959080056,0.162434633425011,0.210313383581856,0.0743154672975497,0.0569315439974655,0.138090649931195,0.208504562789953
"52","neutrophil",0.0551060606443739,0.127416590621678,0.157102134079166,0.0824870112699307,0.0528339784251,0.0597213502245133,0.100245328685928,0.140539656976296,0.0818163856494971,0.110436461780316,0.110712135880408,0.150369669932719,0.162618780592065,0.0837675080129678,0.0789438811960166,0.0679595397446321,0.0994578018171332,0.0647508448801095,0.123412407043455,0.118334166257163,0.045483176958453,0.0775598917837035,0.154129776335909,0.0809019466856558,0.107958814862662,0.0719551499491799,0.117000941535175,0.0600505583196551,0.0167777515799858,0.0680556311101717,0.101585357941352,0.115910091121496,0.101166794680941,0.0325356245217734,0.102222743503111,0.0748031901305718,0.0950882271803695,0.251719046595513,0.124064513442895,0.0263961269416425,0.0907194038414942,0.0749879971474881,0.0645515368535097,0.0960305191372058,0.0917793669768417,0.0871784049236186,0.0813429632430763,0.140152402986245,0.172888394106973,0.0990405690393502,0.0470739311578259,0.122010699944727,0.0214578518440435,0.154186377486133,0.208078151208866,0.106424137599987,0.191625979766409,0.0587681508597715,0.0850517829055969,0.0515262020146858,0.11071187464878,0.116937991391034,0.068761858407053,0.0184583659879223,0.0613795888976083,0.136349289459417,0.143613994832294,0.00749707864658403,0.00144606726246675,0.0965431122856427,0.0221259186962335,0.0555772774790666,0.103321476486312,0.0834526955102873,0.105286792592336,0.0514842251975064,0.0939954646930459,0.120138346120611,0.0544378397528647,0.0984419924396093,0.115740417439571,0.104246070820777,0.104122190404268,0.124199708821623,0.00598185306400019,0.254866642213777,0.175675168235087,0.110197845121918,0.133416521190081,0.156078260709132,0.126437351492867,0.117109533210017,0.0973546262873613,0.0309988723522109,0.0260563074887219,0.056883496334899,0.09771935346405,0.0690461638582587,0.00640638643700108,0.135906196768527,0.186453556510853,0.0881751380839143,0.0738482912630256,0.117309460262637,0.116923076618907,0.00991816031812252,0.0960824974808708,0.0855884170926716,0.111044228882973,0.0312519069604362,0.122299152141589,0.0808730861568044,0.0884869860956707
"53","oligodendrocyte",0.101659946451327,0.0858760833342272,0.0841890350334083,0.155590390709406,0.182883500847769,0.00733305020625129,0.0674499707726444,0.128321696619469,0.0798567372116546,0.337126595396858,0.118696461123023,0.00355304366546878,0.0186301543716373,0.0684645726344204,0.127511167224808,0.11650739952706,0.145112615729488,0.0628763504508996,0.127318890858764,0.0724744775738381,0.0296535280616618,0.0408629035999093,0.00332999444691164,0.00368679584451311,0.0629516055227002,0.0261577275155999,0.00144952714264188,0.263227438040685,0.0901639890649878,0.0487962649242549,0.148959957291816,0.119634555619513,0.0985446866572142,0.131545351924501,0.110762902829301,0.103325659465048,0.136809915531527,0.0191732694940318,0.018386513011574,0.00821880349853549,0.00590917435209101,0.0852036288783833,0.00265503582166218,0.0837497962479421,0.031440443959524,0.126538596531599,0.0408259085754177,0.171201873966525,0.00497955517472257,0.0672702036870158,0.0141598753308397,0.0402978589012292,0.138451779236051,0.2223051132484,0.00356757219832289,0.157474080570912,0.0793956158307444,0.120553389354744,0.0750088490167097,0.00424002603479781,0.0825950944873669,0.0462836540933681,0.123268014509043,0.0119046654971059,0.124911121194035,0.108446771633143,0.0575555056839807,0.14753211480626,0.0776126595984273,0.126248605290038,0.235365860854186,0.0843383474526751,0.177342685102745,0.066272705636482,0.0846314290296726,0.131020013580122,0.074008686644358,0.121698344481978,0.16100599505764,0.0980840017980779,0.145228036105848,0.127426152387095,0.0885609237346489,0.119738950478308,0.00660658373629387,0.00186727125390912,0.0643995482062313,0.0756837231831585,0.0730450637842341,0.00186980486672497,0.0703450960642642,0.0969505532858062,0.140946325551902,0.195842148942437,0.0946930121057081,0.00168159004863073,0.162744752732538,0.0265786612261361,0.0205636121844791,0.14743395302643,0.342340391124711,0.113639043720355,0.12165196313304,0.0741228501947314,0.105445667431555,0.112318569740197,0.101719957125419,0.0691405963955798,0.119777225885506,0.00436131367132337,0.0179305637758106,0.181702060901614,0.0641386909274343
"54","oligodendrocyte precursor cell",0.130254107280756,0.107796378191289,0.0924793356287852,0.121932069509146,0.0335674123326677,0.00556383641583518,0.0859480785914491,0.0590701254199682,0.130528057364849,0.0974242136612423,0.138457141145705,0.0183904898121083,0.0364286055599232,0.0781472671044919,0.130874444183976,0.119142434657624,0.116855408922614,0.0249034096777147,0.131898418934854,0.0893144888866507,0.032474340615308,0.0544649090878215,0.0309068785732422,0.0382139376730924,0.0697746368882557,0.0488414610951464,0.00434587101484171,0.100430877061546,0.0595552233744158,0.0352895430402429,0.118680825115592,0.0933013371217996,0.117272175792001,0.172633959654277,0.0950579521848662,0.182992762538006,0.131817296481381,0.0636954534937065,0.155206117812891,0.0249090265286967,0.0406148238810354,0.112077284260976,0.0054004685623446,0.110805936130512,0.0260431195005011,0.099971733050396,0.0417797552552145,0.0936974893248857,0.016266597222792,0.0892200032589915,0.0194543512637924,0.0565656453990924,0.0988781199725249,0.0724792676280953,0.133385731323555,0.14730961001159,0.0936604324804635,0.178403011301505,0.0775512539756055,0.031988583980279,0.0983267602811662,0.107489885490446,0.106847884117018,0.0159436742652611,0.138479596215488,0.132499705666725,0.0262083926532414,0.179595364383919,0.143114438005513,0.0832633959747103,0.176757742492104,0.0964548592574028,0.161486755439311,0.142554731478496,0.108908578877851,0.142151403446604,0.130151255531612,0.151476610630582,0.160112408451515,0.139569402540523,0.121581831025082,0.102832490715736,0.11086901321607,0.135669669301859,0.223965329842088,0.00194494982017863,0.0787255096203637,0.130109991187546,0.101381099526321,0.00112466951554466,0.0992479785790825,0.119581546834816,0.131362396661517,0.219641896077907,0.155967354212147,0.00189076187207969,0.14036667075416,0.0734029715462861,0.194296506057739,0.0550591254469942,0.276288628528703,0.109963775197681,0.164833239785698,0.0997110793659204,0.120239777751839,0.166758060979208,0.0721860234833542,0.119281959508858,0.156804777973249,0.137223621635108,0.097835355601146,0.135265787858499,0.165141554520282
"55","pancreatic A cell",0.178487960858208,0.181688721008083,0.158807981451505,0.189853959587176,0.0924210473806134,0.139321142611813,0.159660404047601,0.213057093837256,0.198249610357631,0.0662911325769185,0.188104014236014,0.0888339968760112,0.0612715318394135,0.122868193589147,0.125796863052625,0.176782353591665,0.13532620490721,0.0709637556917104,0.168385989962891,0.104905741533078,0.185269512862467,0.107270366981055,0.0055368799827508,0.0639514952547358,0.173268837043449,0.180942451468032,0.0231476750514218,0.109151608827418,0.158111674936961,0.171492166009731,0.143370046699553,0.103740446793684,0.168653460460038,0.194569441632867,0.190830336852824,0.149794611011594,0.12648517688193,0.0807533908387043,0.0390884022020266,0.0348959234177791,0.192765749935864,0.128729122190903,0.002323053080086,0.15696235847157,0.140455261124645,0.14506812436102,0.107983673277589,0.104678578393852,0.0174293684899096,0.0543301879525609,0.111697174048938,0.0686900911197277,0.128657625181581,0.0209608847684009,0.00870664939997255,0.137943755456074,0.110886045754789,0.13218610151307,0.103078550061705,0.00975654199402657,0.140216247578911,0.0799902483513418,0.158004725528514,0.0191788455599461,0.209345938212397,0.18298273884656,0.0558060030831137,0.062748746504766,0.00520753441967544,0.122016333052905,0.00414644882327506,0.147711454136633,0.150390536781704,0.062239521710146,0.179764840475178,0.10776790693762,0.166242213076951,0.189486956239965,0.210560993219403,0.146610283215008,0.146357203624456,0.0925433230008425,0.137219347929347,0.147713605947693,0.133815417037654,0.00209083166166438,0.128897202116454,0.158041801150515,0.141619469662997,0.0523476494582908,0.141193887003989,0.148066540125503,0.157689430193475,0.0762015468413936,0.101645309136142,0.00261685739413078,0.132748606142891,0.117925115682202,0.169431706817081,0.0316015484225841,0.0927917008513577,0.14422173658302,0.188906156592365,0.160788555095661,0.125438949695867,0.168543110443869,0.134788732450443,0.258477926906559,0.137328698408211,0.00331236134455676,0.0453828885758328,0.1219123055863,0.113375253743496
"56","pancreatic D cell",0.198464916434647,0.168221091871216,0.14310065212458,0.164727692043127,0.186290309036769,0.0486173853420437,0.100378965760583,0.219559331664883,0.189894972686866,0.0660267631503545,0.185868234136671,0.0580808836867466,0.0492464170958386,0.0966691627885442,0.131833304262372,0.121025005155895,0.128127184720781,0.0307258510947148,0.161989602308574,0.109923896380485,0.17370462554945,0.122940195506248,0.00387474581730766,0.0541629414216597,0.158565772341532,0.188669921495411,0.014150999609777,0.0848692775245958,0.216194202104354,0.195755967136912,0.125520485381672,0.131773474702955,0.189643514749181,0.220396249615736,0.16951402894636,0.149429439485366,0.130013084044491,0.0463952027224182,0.070136700707434,0.00293730873435276,0.11959321428841,0.077395779954454,0.00157060890055401,0.15862948169699,0.119387796594154,0.154432168900653,0.0508672427928439,0.109865194096579,0.00828044291232718,0.0534127337557022,0.0226032181024705,0.0692268535422321,0.127169870853041,0.0128450182730036,0.026672007308651,0.119041676250391,0.133959296141839,0.168235068463533,0.0947396912461958,0.259994051812804,0.160144599160449,0.0721318664598176,0.177009190449648,0.00446686773625756,0.189701082846196,0.172169616503429,0.057941693831688,0.030551495910175,0.0144254290752096,0.144220101866927,0.0140279408343562,0.126234726344128,0.180550955525884,0.0429754180104679,0.185885821110059,0.123041301452332,0.176845092632908,0.174920201334113,0.191414599122485,0.124654364838485,0.170623385973968,0.0581796008042555,0.130975951314439,0.153942074472599,0.10504394921476,0.00113840012759117,0.140448705604891,0.147364465603441,0.131924307153657,0.0721949149931889,0.130686418110734,0.141925988861451,0.165154245350878,0.151601485995275,0.113543971208089,0.0117637889338315,0.144835994972138,0.0818656836697256,0.166843078374702,0.04639269786194,0.102569932566551,0.150608755430352,0.165623984506821,0.172939026115487,0.119223082887929,0.222676387561457,0.142993804214782,0.207318076395552,0.14610789928189,0.0236428438344729,0.0333176322628196,0.125508316166417,0.1826532858479
"57","pancreatic PP cell",0.209347815880026,0.162896622244202,0.186693555737258,0.178439787156765,0.0918856275173884,0.117345192329541,0.141144957950721,0.208228722504992,0.198431894873093,0.0739820127095929,0.164917534553669,0.0739675383856371,0.0624327917479244,0.107172849107493,0.13488607554692,0.195111317320778,0.152455969550561,0.0513277274922997,0.182710028312548,0.117110941718652,0.204442260834735,0.110938702876043,0.00521507040115616,0.0740820561987432,0.177159922604508,0.233006490342683,0.0235356339060068,0.112472713253963,0.225692175354548,0.187730559807638,0.13096332609366,0.0986207217243165,0.187799826809363,0.223528386759288,0.205221571922175,0.172776373514871,0.140621331745788,0.0717643875966299,0.0470016606687613,0.0210638958207368,0.134439764137871,0.134349399828902,0.00248670733636531,0.177466101260781,0.157565828658995,0.169643035262212,0.122571723730539,0.0813123670643147,0.0252674620112252,0.0719488335818339,0.0962710610310027,0.0640222574163731,0.156270103145169,0.00634439260362345,0.00759035777321396,0.152135271105882,0.152385021556736,0.14513294586731,0.100084027019341,0.019824537846449,0.124553103943123,0.0919477306005175,0.177481371405208,0.026796831109503,0.213312598546258,0.183527370189703,0.0685750772743056,0.0562947669101698,0.00733857977915459,0.143351711352597,0.011188227647685,0.152540475006308,0.165907273957009,0.0509823283488473,0.179363885788059,0.126365752950804,0.187654548573806,0.168703698230818,0.216043660550061,0.123550473400066,0.152526706851693,0.105200429307712,0.154937818171843,0.153054830242609,0.107274173834127,0.000484086035564471,0.153158234215823,0.163336952068206,0.102690979722529,0.0925953982875371,0.13572160997377,0.152181746856242,0.179105598974946,0.0825054117838568,0.0994375045574043,0.00833002582201145,0.131364073022989,0.117334651534246,0.177193084685702,0.0385479999792575,0.110385857721427,0.159356461869379,0.19669253121995,0.186284340342724,0.120373615515225,0.182513733708731,0.147622364675988,0.279083485265695,0.141966476176325,0.00597042826412649,0.0627662004265018,0.125849216656572,0.131118314890123
"58","pancreatic acinar cell",0.0368165565302822,0.0718351403200531,0.0367699320781965,0.047643335588387,0.0214260656921807,0.0261683323214223,0.0647238766705551,0.0552495877772383,0.0607822440773995,0.0147587226334205,0.0263924771192714,0.0226233087616422,0.021591793646339,0.0357399231829756,0.027447609444111,0.0169866013592061,0.0359156070967339,0.0052242069757692,0.0308603932775852,0.0283004549122624,0.0694053456006777,0.0173225292495101,0.00375857460808777,0.0326706573945944,0.0381910034181659,0.0156559567218654,0.00371271778113118,0.0314420953002215,0.0275539801910706,0.0513374080183438,0.0120888486050467,0.0266650969422313,0.0217694966484299,0.0459440989733408,0.0437881761381933,0.0232632665010478,0.0124397168225984,0.00983906922729739,0.0233608892361222,0.00437589942387663,0.0168096904100384,0.0541950185425927,0.00107665092241367,0.0805603506914777,0.0369810169767554,0.0519052851497179,0.0130237894605269,0.0177669481262848,0.00320531785328133,0.0198235809246848,0.00762100605367879,0.0480162715814757,0.0494756996925154,0.0253756612893667,0.0274679918367337,0.0236446521344742,0.0210712765827289,0.0230554323067364,0.0198321495984592,0.000475916148191053,0.0194961112045218,0.00886255481535801,0.0287361088912231,0.0921030019952431,0.0426537519509378,0.0542441467945923,0.0161113240134036,0.0300209579484136,0.0246087959678825,0.0271417371684854,0.0132245879219065,0.0465490436118678,0.0407216939868439,0.00578488267431494,0.0397607367993424,0.0105562403882776,0.0225354387212009,0.110059250227777,0.0483116841995619,0.040553817754514,0.0325861562034376,0.0215352065750693,0.0123085877556973,0.0865418167535823,0.0219554612610205,0.00117055832328584,0.0220137501958414,0.0200801481046975,0.0259560494706909,0.0199388492469391,0.0114565762125839,0.0232300105359217,0.12104647072053,0.0312758110035261,0.0338893096030405,0.0168000833667326,0.0346008206303332,0.00660730675755644,0.0182761884387273,0.0166421654215397,0.0231365702695523,0.0299420681772362,0.0296472178079801,0.0953642576045822,0.0213154919811838,0.0185994381364196,0.0186133591929099,0.0547488220937607,0.0353923765947653,0.0376433396108979,0.0145460809162145,0.0401202721845951,0.0324781142477827
"59","pancreatic ductal cell",0.123316555916047,0.137157511882354,0.104113250153238,0.110238129654442,0.159639465314545,0.03426851557762,0.0789778743154132,0.14634866229102,0.125723980738538,0.102097727775844,0.1169307070023,0.0564708116177466,0.0801300034687036,0.0960805724949348,0.140723669808539,0.129986056450463,0.118910290708057,0.00830048627681831,0.142500573658253,0.101589100938841,0.0932671137882755,0.119162925086659,0.0434132669180142,0.110408786778248,0.0730291894063227,0.0482343021767896,0.0484485850883232,0.0773781951881674,0.0654149276954877,0.166460635696012,0.118302338055011,0.10181098529437,0.10696756886816,0.187302588210082,0.140810842141331,0.124546817624463,0.13891422520167,0.0884114811081434,0.220392075176298,0.00633271718024359,0.0966357404809589,0.160273729806447,0.0039327331039918,0.138296361872357,0.088752526599081,0.128836795254432,0.124307260612732,0.137933384305611,0.00811491071490066,0.122751463982442,0.0519317088444879,0.115071631543814,0.071136977314582,0.162774053925843,0.216798570797292,0.145019931930372,0.0788758135094138,0.120437092466888,0.0878567349824744,0.000405707858652656,0.104908783299425,0.109400482854143,0.128696243493476,0.0501492285852073,0.108204780678426,0.154012672032695,0.157289526981719,0.156271365776073,0.216337860270472,0.155924202495423,0.132851667713883,0.13401774666524,0.119460120169553,0.0164380873829257,0.13571395747176,0.158313203314323,0.105633907901837,0.0846846973447155,0.168209524147009,0.123482996852091,0.109464468397794,0.162827168127461,0.141477492766048,0.133181471946957,0.24804733812442,0.00794453210580942,0.12377940466415,0.149016103943656,0.0698164049495334,0.112069702284341,0.116193912249769,0.137213302405604,0.123930580188979,0.0573072972960278,0.205623075344725,0.156767664622988,0.114451608687551,0.11633833530093,0.105208280696536,0.108775801120961,0.111169717183545,0.105595121050339,0.128827815176695,0.1403708963667,0.119461994576146,0.213442855382917,0.105739441400205,0.116822949868144,0.106103917916974,0.154610441273436,0.0983512409862908,0.126634823204001,0.200129968281313
"60","pancreatic stellate cell",0.122707650217516,0.125266311816205,0.0927289769635468,0.0861115910530616,0.0950431181372752,0.0535398868203862,0.123044468432175,0.119587476301165,0.156648363991041,0.132629975738316,0.130085068770342,0.15217126995518,0.217594545558169,0.0921520673633572,0.149755593564095,0.103944262055849,0.10607387934624,0.0387823051591897,0.10274357056296,0.0884319409339269,0.175848621642593,0.0568336021948765,0.130011675489599,0.0689722622416364,0.119483217324025,0.0857383918236332,0.168780417139896,0.0832994844798668,0.119816351644147,0.0830463503768358,0.139078767716731,0.106155948046385,0.128692783222982,0.101254329371658,0.1267922039102,0.12517996405202,0.135436517988447,0.0604150483641303,0.0541216049476773,0.149457161435709,0.0444077156862557,0.159190231688875,0.0604978461002931,0.113777400396504,0.142640693549869,0.126909137060907,0.111220620628673,0.104649473222675,0.0834199976695824,0.0873051658759029,0.0724363262709926,0.114357353222754,0.214636944764002,0.154179712928503,0.0888283055094432,0.148411060241291,0.194559678686063,0.117881614309484,0.142609032415278,0.158578292988083,0.14317292718134,0.080276611183235,0.19745381066367,0.0849868839599315,0.142758680568568,0.143047525692371,0.0806865431063047,0.175785393609145,0.183382122289545,0.200934708793051,0.129354271023667,0.145790344589468,0.20054001608259,0.138712444324387,0.10191641599426,0.12471747414975,0.171212069120776,0.134321649383404,0.130144741880566,0.0946891582160899,0.123783422920921,0.127129731622629,0.0989878438155978,0.133201843319728,0.0998009986996334,0.123243917620016,0.143771138567039,0.123422541147918,0.155570942969867,0.179609466338763,0.101884493060736,0.138985562980721,0.124762616150155,0.20233471609242,0.177970103019244,0.0226576610340414,0.135570799955164,0.0883260532380386,0.184456723328175,0.152182822935086,0.0864210056796259,0.134707018371453,0.149642330678721,0.17292333282016,0.131408561250828,0.176150080617593,0.131471027514964,0.137773651023339,0.144813790822757,0.178419585147462,0.0722612630873441,0.119415617530949,0.138123731557594
"61","skeletal muscle satellite cell",0.141119113339934,0.0560071417380597,0.0583647529475675,0.13497595064512,0.289262748572622,0.116116290411676,0.183947742750077,0.126076967062857,0.120756567103705,0.13139571830587,0.0836759818293955,0.199518519100529,0.280898279656524,0.165104718447645,0.154397446235243,0.0474814574138296,0.118383347896369,0.25323362292617,0.0518735560629149,0.183482889218801,0.159667863873522,0.0793883072592375,0.14826452041926,0.122580086405632,0.0866288105842859,0.142781469808155,0.19759446504925,0.135111676713369,0.0696319997600728,0.0458900007728054,0.0726863491733872,0.0958545967658925,0.144491282267494,0.0353521002947694,0.153693616134699,0.116181447802959,0.127639582421012,0.0639546818531329,0.072978116517234,0.226589064290612,0.0945489692827644,0.0827769347219115,0.0789553198000507,0.0893876344476867,0.159926006875738,0.122050029882474,0.045043428305695,0.102954514612013,0.0397924974093952,0.0258754276022897,0.0914941454264165,0.113259088492507,0.204848007344677,0.222947580877221,0.134614554831799,0.0770002270132145,0.0850767449503191,0.0646987697142807,0.0656905764197191,0.00669181644737646,0.133327440144482,0.0706834298076625,0.047000897176734,0.31080166223596,0.059287609893026,0.0981691105331586,0.146161187637927,0.195728347929351,0.167380191443671,0.0932887180865299,0.0809747203529693,0.149199550529131,0.0744716102458441,0.124342807732287,0.0850812103461892,0.0771181517042393,0.107980416459106,0.065860782994651,0.0728887341497018,0.11171907064081,0.0524380227074736,0.23432683351844,0.0924686779102451,0.130417025304843,0.0933318618209948,0.00720160521151538,0.0699194864927495,0.0702482478314433,0.220553691062977,0.026158935645982,0.132517741677183,0.114015506539092,0.113965362843959,0.141027535793852,0.0841484668223386,0.29626017227897,0.0774394364377382,0.147569727298157,0.0162971044316614,0.0487927431553733,0.0195073745512422,0.0581868192082177,0.104448456120625,0.17694167896527,0.131216061802541,0.213543022921725,0.0609723973247614,0.044076902180613,0.15619277952497,0.179586721861505,0.0508847101160993,0.0825972885026339,0.0180195155502364
"62","skeletal muscle satellite stem cell",0.107777685503293,0.0458296227071166,0.0626762936915236,0.0807860353538964,0.220757763525607,0.126654614398249,0.138672799557631,0.0556636157402602,0.081811925740814,0.0630630207137815,0.0410187149072889,0.198450964761116,0.290484964090313,0.103356798580644,0.13270056492251,0.0233482238762109,0.0912139321919122,0.165113830759019,0.0338564235802734,0.154365756264145,0.163218718071108,0.0416948767173002,0.069954314914769,0.0647081239955246,0.0760984797885011,0.120788832723089,0.213929602700839,0.128206056547267,0.0906149399449203,0.0478884425877975,0.0780997109311706,0.0463266705696644,0.105620485729681,0.0200442645276099,0.108769159555125,0.0346235235990134,0.116991044665091,0.0509233845727643,0.0676632360575431,0.233263498528467,0.0977290840779219,0.058250331902824,0.10261383395059,0.0808467909482619,0.16481593127379,0.146708204377372,0.0311169319855037,0.143004462688193,0.0296411066637301,0.0159342669673451,0.0896504566681112,0.091552377548507,0.168171088318573,0.209599474394505,0.0694235753024126,0.0581972455936401,0.0338709688652418,0.0376446163980651,0.044898309773959,0.004610126643419,0.0946299516155048,0.0249462967748632,0.0349970669395177,0.320545031554981,0.042895818526132,0.0635958556728329,0.118188453327571,0.183333999212895,0.154357108848978,0.0759800401766528,0.0849934734349935,0.126578479080859,0.036849771572041,0.116194833571419,0.0607690913048395,0.0523269536820981,0.0794784454280471,0.030658211355295,0.066156930986215,0.0690574962280244,0.0435798205078221,0.178299111136492,0.0675149759827263,0.107462313260325,0.0766643310339384,0.00519981861150264,0.0589173478013362,0.0566917770711828,0.187937180939491,0.0101313793747352,0.101142826776648,0.086341519060106,0.0846969684983956,0.135564007109471,0.0614334389997883,0.256226601029531,0.0780783967403413,0.0816341110266474,0.011630433229434,0.0353130229739577,0.0140777527983414,0.0443280429451875,0.0891766503776076,0.104420238161288,0.112702805881491,0.146431871242528,0.0446644646883733,0.0480253789678962,0.105187746473339,0.1427701175139,0.0300170838275735,0.0523713990850189,0.0127920980616496
"63","smooth muscle cell",0.0932806855394917,0.0946455988486986,0.113818925409883,0.0770872165537027,0.104022362049316,0.0544794861757377,0.0756068689679336,0.0687915884439571,0.0863580942285518,0.0697316551199248,0.0922379238509774,0.0797348382717129,0.129423566652561,0.066590359912776,0.121610075779871,0.093066533593836,0.109834678457918,0.0685675442219712,0.106092408419035,0.0880157985573957,0.0698914167844314,0.0607983983819698,0.176111881745674,0.0615023866302654,0.0736194350676752,0.0456675706776116,0.0786913808064157,0.0670585846967175,0.0935315926237019,0.0812488624989064,0.109151933525332,0.0961876184605524,0.0882315927899658,0.0709000969258938,0.103822139351173,0.0972855240297192,0.119359826217645,0.0725779979557837,0.0575488877375118,0.1622029809572,0.0730886682439959,0.100040085836564,0.0510751360016023,0.0792761633715519,0.0728615578068411,0.0963419762309031,0.0503655353596769,0.103503951412447,0.0760764534109224,0.0622190823531455,0.0459833514680462,0.0972738499233094,0.188012411365587,0.11294255852122,0.0740920726016504,0.113567235785746,0.0756333169449403,0.0839566941292846,0.178532533888464,0.233264995079951,0.11776394810471,0.0963510705512373,0.111413268461157,0.0347162286125193,0.10135338558116,0.110948948603249,0.0902610535401098,0.149024652917639,0.098932821336046,0.128721488481681,0.0519701164974201,0.0932831874889636,0.146845916784584,0.0741312423026164,0.0937002226426655,0.107126246306716,0.0939617679939907,0.0718231403224877,0.10772849755265,0.0926226364373805,0.103168979261578,0.141262495808927,0.0840084700698837,0.117593110081438,0.050201748092207,0.0862567776466718,0.104928475026272,0.0985853901094018,0.0944778077365297,0.138630718826147,0.090730711145819,0.105874380528986,0.0929305021043972,0.174574765896728,0.0999813922469194,0.0202080926947079,0.103920754938908,0.0853273544444169,0.1598597137445,0.126963786777568,0.0882207183035625,0.0717933712538255,0.133123534581165,0.0967745774229904,0.1042579272176,0.120243811255235,0.100888989822005,0.106943691776117,0.0995848671132741,0.133254687482205,0.0453194360722063,0.0892834569999495,0.0928638951455627
